batch_year,college,company_name,job_role,tier,internship_stipend_monthly,base_salary,total_ctc,num_fte,num_intern,num_fte_intern,cgpa_cutoff,is_internship,has_ctc_data,has_base_data,has_cgpa_data
2025,PES,Presales,,Tier-2,,8.0,8.0,2.0,,,,False,True,True,False
2025,PES,Marketing,,Tier-2,,6.0,6.0,1.0,,,,False,True,True,False
2025,PES,Product Trainee,,Tier-2,,10.0,10.0,3.0,,,,False,True,True,False
2025,PES,Ust,,Tier-2,,,10.0,,,,6.0,False,True,False,True
2025,PES,Emids,Associate Software Engineer,Tier-2,,,7.0,,,,,False,True,False,False
2025,PES,Epam,Junior Software Engineer,Tier-2,25000.0,,8.0,,,,,False,True,False,False
2025,PES,Gw Deepconnect Technologies,Software Engineer,Tier-2,20000.0,5.0,6.48,,,,,False,True,True,False
2025,PES,Azentio,Software Development Engineer in Test,Tier-2,50000.0,,10.0,,,,8.0,False,True,False,True
2025,PES,Blackbuck,Associate Software Engineer,Tier-2,30000.0,,8.0,,,,,False,True,False,False
2025,PES,Secpod,Test automation Engineer,Tier-2,25000.0,,6.0,,,,,False,True,False,False
2025,PES,Jsw Group,Graduate Engineer Trainee,Tier-2,,6.8,8.0,2.0,,,6.0,False,True,True,True
2025,PES,Peoplebox,Software Engineer,Tier-2,20000.0,8.0,9.0,,,,,False,True,True,False
2025,PES,Emplay,Associate Data Scientist,Tier-2,20000.0,,9.0,,,,,False,True,False,False
2025,PES,Embitel Technologies,Trainee Engineer,Tier-2,30000.0,,8.0,,,,6.5,False,True,False,True
2025,PES,KPMG,Analyst,Tier-2,,5.0,7.0,17.0,,,6.0,False,True,True,True
2025,PES,Think 41,Full Stack Engineer,Tier-2,25000.0,,7.0,,,,,False,True,False,False
2025,PES,Superleap,Technical Product Analyst,Tier-2,25000.0,6.0,11.0,,,,,False,True,True,False
2025,PES,Gkn Aerospace,Graduate Trainee,Tier-2,,,10.0,2.0,,,8.0,False,True,False,True
2025,PES,Webknot Technologies,Software Developer Trainee,Tier-2,15000.0,6.0,7.0,,,,,False,True,True,False
2025,PES,Krazybee Services,Software Engineer,Tier-2,25000.0,7.0,8.0,,,,8.0,False,True,True,True
2025,PES,Digital.AI,,Tier-2,25000.0,,8.0,,,,7.5,False,True,False,True
2025,PES,Jar App,Data Analyst,Tier-2,,8.1,10.0,,,,,False,True,True,False
2025,PES,Media.Net,Web Application Developer,Tier-2,,,8.0,,,,6.0,False,True,False,True
2025,PES,Tsalla Aerospace,Junior Engineer,Tier-2,25000.0,4.2,6.0,,4.0,,6.0,False,True,True,True
2025,PES,Kreditbee,Software Engineer,Tier-2,25000.0,,8.0,,,,8.0,False,True,False,True
2025,PES,Tyfone,Software Engineer,Tier-2,,,8.0,5.0,,,,False,True,False,False
2025,PES,Qa Engineer,,Tier-2,,7.0,7.0,,,,,False,True,True,False
2025,PES,Merkle,Software Engineer,Tier-2,,7.0,8.5,,,,8.5,False,True,True,True
2025,PES,Creditaccess Grameen Limited,Data Analyst,Tier-2,,5.2,6.0,,,,6.0,False,True,True,True
2025,PES,Goldman Sachs,Engineering Analyst,Tier-2,,,,,,,6.5,False,False,False,True
2025,PES,Snapmint,Junior Analyst,Tier-2,,5.0,6.0,,,,7.5,False,True,True,True
2025,PES,Bce Global Tech,Dev,Tier-2,,4.0,6.0,,,,7.0,False,True,True,True
2025,PES,Esyasoft Technologies,Software Engineer Trainee,Tier-2,,,8.0,2.0,,,7.5,False,True,False,True
2025,PES,Acciojob,Data Engineer,Tier-2,,,11.1,,,,7.0,False,True,False,True
2025,PES,Infrastructure Engineer,,Tier-2,,,,,,,,False,False,False,False
2025,PES,Thoucentric,Supply Chain Consultant,Tier-2,,,7.5,,,,7.0,False,True,False,True
2025,PES,Happiest Minds Technologies,Software Engineer,Tier-2,,,7.0,,,,8.0,False,True,False,True
2025,PES,Edu-Versity,Business Development Specialist,Tier-2,30000.0,,8.0,,,,6.0,False,True,False,True
2025,PES,Orange Business,Graduate Engineer Trainee,Tier-2,,,6.5,,,,6.0,False,True,False,True
2025,PES,Edu-Versity,Business Development Specialist,Tier-2,30000.0,,8.0,,,,,False,True,False,False
2025,PES,Gnani.AI,Backend Developer (Python),Tier-2,,,9.0,,,,,False,True,False,False
2025,PES,Scaler,Business Development Associate,Tier-2,,,10.0,,,,,False,True,False,False
2025,PES,Infosys,Specialist Programmer,Tier-2,,,9.5,,,,6.0,False,True,False,True
2025,PES,Digital Specialist Engineer,,Tier-2,,6.25,6.25,,,,,False,True,True,False
2025,PES,Cevo Technology,Software Engineer,Tier-2,,8.5,9.0,,,,7.0,False,True,True,True
2025,PES,Cloudinvent,Full Stack Developer,Tier-2,40000.0,,8.0,,,,,False,True,False,False
2025,PES,Python Developer,,Tier-2,,,,,,,,False,False,False,False
2025,PES,Sonata Software,Trainee Digital Technology Specialist,Tier-2,,,6.0,,,,6.0,False,True,False,True
2025,PES,Whitefield Careers,Graduate Engineer Trainee,Tier-2,,3.6,6.0,,,,6.0,False,True,True,True
2025,PES,Trigent,Associate Software Engineer,Tier-2,,,10.0,,,,8.0,False,True,False,True
2025,PES,Phonepe,Software Engineer,Tier-1,80000.0,19.5,32.5,,3.0,,6.0,False,True,True,True
2025,PES,Couchbase,Dev,Tier-1,125000.0,20.0,27.15,,7.0,,8.0,False,True,True,True
2025,PES,Qe,,Tier-1,,,,2.0,,,,False,False,False,False
2025,PES,Support,,Tier-1,,,,3.0,,,,False,False,False,False
2025,PES,Cisco,Software Engineer,Tier-1,98000.0,,24.73,,1.0,,,False,True,False,False
2025,PES,Zomato,Software Development Engineer - 1,Tier-1,60000.0,24.0,56.0,,3.0,,9.0,False,True,True,True
2025,PES,Stockx,Associate Software Engineer,Tier-1,60000.0,20.0,22.6,,4.0,,9.5,False,True,True,True
2025,PES,Vyapar App,Software Engineer - 1,Tier-1,50000.0,15.0,30.0,,4.0,,9.0,False,True,True,True
2025,PES,Okta,Software Engineer,Tier-1,100000.0,13.75,27.95,,8.0,,8.0,False,True,True,True
2025,PES,Lam Research,Software Engineer - 1,Tier-1,,10.9,14.49,,1.0,,6.5,False,True,True,True
2025,PES,Idfc First Bank,Application Engineer,Tier-1,40000.0,14.0,18.1,,3.0,,6.0,False,True,True,True
2025,PES,Arista Networks,Software Engineer,Tier-1,65000.0,15.9,29.5,,6.0,,7.5,False,True,True,True
2025,PES,Cbx1,Software Engineer,Tier-1,50000.0,17.0,21.0,,2.0,3.0,9.0,False,True,True,True
2025,PES,IBM,Software Developer (Systems),Tier-1,30000.0,17.0,18.75,,43.0,,7.0,False,True,True,True
2025,PES,Software Developer (Software Labs),,Tier-1,,,,66.0,2.0,,,False,False,False,False
2025,PES,Software Developer (Cloud),,Tier-1,,,,30.0,,,,False,False,False,False
2025,PES,Societe Generale,Software Engineer,Tier-1,32500.0,10.0,12.21,,12.0,,7.0,False,True,True,True
2025,PES,Cybersecurity Engineer,,Tier-1,,,,3.0,,,,False,False,False,False
2025,PES,JPMorgan Chase & Co.,Software Engineer,Tier-1,75000.0,13.5,19.5,,6.0,,8.5,False,True,True,True
2025,PES,Cloudera,Software Engineer - 1,Tier-1,45000.0,17.0,23.0,,6.0,,9.0,False,True,True,True
2025,PES,Schneider Electric,Graduate Engineer Trainee,Tier-1,35000.0,9.0,12.0,,6.0,,7.0,False,True,True,True
2025,PES,Singularity Dynamics,Software Development Engineer,Tier-1,30000.0,13.0,22.0,,2.0,,8.5,False,True,True,True
2025,PES,Walmart,Software Development Engineer - 2,Tier-1,100000.0,16.88,22.6,6.0,,,9.0,False,True,True,True
2025,PES,Typeface,Software Engineer,Tier-1,50000.0,16.0,20.0,,0.0,,8.5,False,True,True,True
2025,PES,Egnyte,Software Engineer,Tier-1,50000.0,13.0,14.0,,4.0,,7.5,False,True,True,True
2025,PES,Infibeam,Software Development Engineer,Tier-1,20000.0,10.0,12.0,,2.0,,8.7,False,True,True,True
2025,PES,Netradyne,Software Development Engineer in Test,Tier-1,35000.0,10.0,14.0,,12.0,,7.5,False,True,True,True
2025,PES,D. E. Shaw,Software Development Engineer in Test,Tier-1,150000.0,18.0,52.3,,1.0,,7.0,False,True,True,True
2025,PES,Meesho,Software Development Engineer,Tier-1,45000.0,20.0,34.0,,4.0,,7.0,False,True,True,True
2025,PES,Business Analyst,,Tier-1,13.0,21.0,21.0,0.0,,,,False,True,True,False
2025,PES,Data Scientist - 1,,Tier-1,22.0,50.0,1.0,,,,,False,True,True,False
2025,PES,Commvault,Software Development Engineer,Tier-1,50000.0,16.0,33.0,,0.0,,8.5,False,True,True,True
2025,PES,SAP Labs,Dev,Tier-1,35000.0,10.0,25.0,,10.0,,7.0,False,True,True,True
2025,PES,Devops,,Tier-1,,,,,,,,False,False,False,False
2025,PES,Support,,Tier-1,,,,,,,,False,False,False,False
2025,PES,Qa,,Tier-1,,,,,,,,False,False,False,False
2025,PES,Associate Consultant (Btp),,Tier-1,,,,,,,,False,False,False,False
2025,PES,Sixt,Software Development Engineer - 1,Tier-1,40000.0,13.0,17.5,,4.0,,8.65,False,True,True,True
2025,PES,Signify Innovation Lab,Assistant Development Engineer,Tier-1,32000.0,11.0,14.0,,2.0,,9.0,False,True,True,True
2025,PES,Cynlr,Software Developer,Tier-1,30000.0,14.0,18.0,,0.0,,7.75,False,True,True,True
2025,PES,Inmobi,Software Development Engineer - 1,Tier-1,45000.0,22.0,35.0,,8.0,,7.0,False,True,True,True
2025,PES,Baxter Healthcare,Software Engineer - 1 (Digital),Tier-1,30000.0,9.9,12.0,,7.0,,8.0,False,True,True,True
2025,PES,Software Engineer - 1 (Embedded),,Tier-1,,,,3.0,,,,False,False,False,False
2025,PES,Ge Healthcare,Edison Engineering Developer,Tier-1,40000.0,13.0,16.2,,,,7.0,False,True,True,True
2025,PES,HPE,Software Engineer (R&D),Tier-1,40000.0,12.0,17.5,,5.0,5.0,7.0,False,True,True,True
2025,PES,Software Engineer (Operations),,Tier-1,,,,7.0,,,,False,False,False,False
2025,PES,Software Engineer (Cty),,Tier-1,,,,12.0,,,,False,False,False,False
2025,PES,Amadeus,Software Development Engineer - 1,Tier-1,30000.0,10.0,12.6,,3.0,,7.5,False,True,True,True
2025,PES,Ig Group,,Tier-1,,12.0,13.63,2.0,,,8.5,False,True,True,True
2025,PES,Epsilon,Software Engineer,Tier-1,30000.0,10.0,12.0,,11.0,,7.0,False,True,True,True
2025,PES,Urban Company,Software Development Engineer - 1,Tier-1,50000.0,16.0,22.0,,2.0,,8.0,False,True,True,True
2025,PES,Superjoin,Engineering Explorer,Tier-1,30000.0,13.0,19.0,,1.0,,7.0,False,True,True,True
2025,PES,Oracle,Associate Application Developer,Tier-1,,14.5,31.2,6.0,,,7.0,False,True,True,True
2025,PES,Dish Networks,Engineer,Tier-1,25000.0,12.0,14.1,,4.0,,8.5,False,True,True,True
2025,PES,Samsung Semiconductors,Software Engineer (Embedded),Tier-1,50000.0,19.0,25.85,,,0.0,7.0,False,True,True,True
2025,PES,Nxp Semiconductors,Software Engineer,Tier-1,42500.0,15.5,23.0,,0.0,,7.5,False,True,True,True
2025,PES,Komprise,Software Engineer,Tier-1,50000.0,17.41,22.0,,2.0,,8.0,False,True,True,True
2025,PES,Software Test Engineer,,Tier-1,15.54,20.0,20.0,1.0,,,,False,True,True,False
2025,PES,Renesas,Analog Engineer,Tier-1,45000.0,15.0,23.1,,1.0,4.0,8.0,False,True,True,True
2025,PES,Validation Engineer,,Tier-1,,,,,,,,False,False,False,False
2025,PES,Digital Design Engineer,,Tier-1,,,,,,,,False,False,False,False
2025,PES,Test Engineer,,Tier-1,,,,,,,,False,False,False,False
2025,PES,Aveva,Software Developer Graduate,Tier-1,,,15.8,4.0,,,8.6,False,True,False,True
2025,PES,Software Graduate,,Tier-1,,,,,,7.0,,False,False,False,False
2025,PES,It Graduate,,Tier-1,,,,,,,,False,False,False,False
2025,PES,Inube,Software Analyst,Tier-1,30000.0,,12.0,,3.0,,8.5,False,True,False,True
2025,PES,Mckinsey,Software Development Engineer,Tier-1,75000.0,10.91,12.0,,3.0,,7.0,False,True,True,True
2025,PES,Bt Group,Software Engineering Professional,Tier-1,60000.0,13.0,17.0,,10.0,,8.0,False,True,True,True
2025,PES,Elitmus,Software Developer,Tier-1,29000.0,8.0,12.11,,,,8.5,False,True,True,True
2025,PES,Aurva,Software Engineer,Tier-1,40000.0,,15.0,,,,7.0,False,True,False,True
2025,PES,Thorogood,Data and AI Consultant,Tier-1,,,14.81,2.0,,,8.3,False,True,False,True
2025,PES,Applied Materials,IT Solutions Management,Tier-1,37500.0,9.46,16.3,,2.0,,8.2,False,True,True,True
2025,PES,Dezerv,Software Engineer,Tier-1,75000.0,15.0,17.0,,5.0,,8.5,False,True,True,True
2025,PES,Prime Numbers,Software Engineer - 1,Tier-1,30000.0,12.0,15.0,,1.0,,7.0,False,True,True,True
2025,PES,Coinbase,Software Development Engineer - 1,Tier-1,140000.0,16.05,26.75,,,0.0,7.0,False,True,True,True
2025,PES,Amazon,AWS Cloud Support Associate,Tier-1,50000.0,10.46,26.35,,4.0,,6.5,False,True,True,True
2025,PES,Visa,Software Engineer,Tier-1,90000.0,16.57,41.64,3.0,,,8.0,False,True,True,True
2025,PES,American Express,Engineer Trainee - Software,Tier-1,100000.0,13.87,19.15,,6.0,,7.0,False,True,True,True
2025,PES,Licious,Software Engineer,Tier-1,40000.0,12.0,16.0,,,,,False,True,True,False
2025,PES,Cars24,Software Development Engineer,Tier-1,30000.0,11.4,12.0,,17.0,,8.0,False,True,True,True
2025,PES,Consecure,Software Engineer - NextGen Intelligence,Tier-1,25000.0,,12.0,,4.0,,7.5,False,True,False,True
2025,PES,Netcore,Associate Software Engineer,Tier-1,15000.0,,12.0,,1.0,,6.0,False,True,False,True
2025,PES,Media.Net,Site Reliability Engineer,Tier-1,,13.0,15.67,,,,6.0,False,True,True,True
2025,PES,Gameberry Labs,Software Development Engineer,Tier-1,50000.0,13.0,14.8,,5.0,,8.5,False,True,True,True
2025,PES,Amagi,Product Software Engineer,Tier-1,,15.17,18.17,3.0,,,,False,True,True,False
2025,PES,Consuma,Software Engineer (Backend),Tier-1,35000.0,9.0,13.0,,2.0,,6.5,False,True,True,True
2025,PES,Truva,Software Engineer,Tier-1,60000.0,13.0,23.0,,1.0,,7.5,False,True,True,True
2025,PES,Cleartrip,Software Development Engineer - 1,Tier-1,100000.0,18.0,32.57,,2.0,2.0,7.5,False,True,True,True
2025,PES,Logik,Software Development Engineer,Tier-1,35000.0,,12.0,,2.0,,,False,True,False,False
2025,PES,Gigsky,Software Engineer,Tier-1,40000.0,14.0,15.0,,4.0,,8.0,False,True,True,True
2025,PES,Makemytrip,Software Engineer,Tier-1,50000.0,12.0,22.0,,4.0,,7.0,False,True,True,True
2025,PES,Mckesson,Software Development Engineer (Data),Tier-1,60000.0,,15.0,,2.0,,7.5,False,True,False,True
2025,PES,Cimpress,Software Engineer,Tier-1,45000.0,,12.0,,1.0,,7.0,False,True,False,True
2025,PES,Palo Alto Networks,Software Engineer,Tier-1,100000.0,14.0,41.96,,,,7.5,False,True,True,True
2025,PES,Business Systems Analyst,,Tier-1,,,,,,,,False,False,False,False
2025,PES,Akamai Technologies,Software Engineer,Tier-1,35000.0,14.36,19.89,,2.0,,7.0,False,True,True,True
2025,PES,Software Engineer (Cyber Security),,Tier-1,,15.44,2.0,,,,,False,True,True,False
2025,PES,Sdet (Cyber Security),,Tier-1,,,3.0,,,,,False,True,False,False
2025,PES,Dealshare,Software Development Engineer,Tier-1,50000.0,13.0,23.0,,5.0,,8.0,False,True,True,True
2025,PES,Körber,Software Engineer,Tier-1,50000.0,11.26,13.0,,,10.0,7.9,False,True,True,True
2025,PES,Tesco,Graduate Engineer,Tier-1,,18.0,23.0,0.0,,,8.0,False,True,True,True
2025,PES,Multiplier,Associate Software Engineer,Tier-1,80000.0,15.0,20.0,,,3.0,8.0,False,True,True,True
2025,PES,Sandvine,Software Engineer,Tier-1,,12.5,16.37,3.0,,,8.5,False,True,True,True
2025,PES,Software Test Engineer,,Tier-1,,,,,,,,False,False,False,False
2025,PES,Commonwealth Bank Of Australia,Graduate Software Engineer,Tier-1,,,12.3,9.0,,,8.0,False,True,False,True
2025,PES,Rapido,Associate Product Engineer,Tier-1,,15.0,18.0,,,,8.0,False,True,True,True
2025,PES,Bitgo,Software Engineer,Tier-1,42000.0,15.0,35.0,,,,,False,True,True,False
2025,PES,Qest,Software Engineer,Tier-1,30000.0,7.2,12.0,,1.0,,,False,True,True,False
2025,PES,Abb,Associate Software Engineer (Analytics),Tier-1,,10.0,12.0,,,,7.5,False,True,True,True
2025,PES,Onecap,Software Development Engineer,Tier-1,25000.0,6.0,12.0,,4.0,,,False,True,True,False
2025,PES,Wokelo,Data Scientist,Tier-1,25000.0,15.0,25.0,,,,7.5,False,True,True,True
2025,PES,Serko,Software Engineer,Tier-1,50000.0,,21.28,,,,6.0,False,True,False,True
2025,PES,Candescent,Software Engineer,Tier-1,30000.0,,12.0,,,5.0,7.0,False,True,False,True
2025,PES,Wns Analytics,Analyst,Tier-1,,10.0,12.0,,,,,False,True,True,False
2025,PES,Tredence,Data Analyst,Tier-1,,,12.0,,,,7.0,False,True,False,True
2025,PES,Rakuten,Software Engineer,Tier-1,30000.0,,,,,,7.5,False,False,False,True
2025,PES,Jar App,Software Development Engineer - 1,Tier-1,35000.0,10.0,12.0,,1.0,,7.5,False,True,True,True
2025,PES,Phillips,Software Engineer,Tier-1,45000.0,11.5,14.5,,,,7.0,False,True,True,True
2025,PES,Physics Wallah,Software Development Trainee,Tier-1,35000.0,,12.0,,,,7.0,False,True,False,True
2025,PES,Zeta,Software Development Engineer,Tier-1,,14.4,16.0,,,,8.0,False,True,True,True
2025,PES,Lowe'S,Associate Software Engineer,Tier-1,,14.15,18.76,15.0,,,6.0,False,True,True,True
2025,PES,Flipkart,Software Development Engineer - 1,Tier-1,100000.0,18.0,32.57,,,,,False,True,True,False
2025,PES,Eightfold.AI,Product Solutions Expert - 1,Tier-1,,16.38,37.53,,,,8.0,False,True,True,True
2025,PES,Gajabuja,Associate Software Engineer,Tier-1,,10.0,15.0,,,,,False,True,True,False
2025,PES,Nike,Software Engineer - 1,Tier-1,,13.85,16.85,,,,7.0,False,True,True,True
2025,PES,Netapp,Software Engineer (Cloud),Tier-1,,,20.0,,,,,False,True,False,False
2025,PES,Lemnisk,Software Engineer - 1,Tier-1,,6.0,15.0,,,,8.0,False,True,True,True
2025,PES,Software Engineer - 1 (Ui),,Tier-1,,,,,,,,False,False,False,False
2025,PES,Software Engineer - Tech Integration,,Tier-1,,,,,,,,False,False,False,False
2025,PES,Talkdesk,,Tier-1,100000.0,12.0,13.0,,,,6.0,False,True,True,True
2025,PES,Expedia Group,Software Development Engineer - 1,Tier-1,,15.0,31.0,1.0,,,7.5,False,True,True,True
2025,PES,Bigendian Semiconductors,ASIC Developer,Tier-1,,10.0,12.0,,,,7.5,False,True,True,True
2025,PES,Morgan Stanley,Technology Analyst,Tier-1,,13.0,29.48,,,,7.5,False,True,True,True
2025,PES,Flexera,Software Engineer,Tier-1,,,12.5,,,,,False,True,False,False
2025,PES,Rapidclaims,Data Scientist,Tier-1,,,15.0,,,,,False,True,False,False
2025,PES,Saigroup,Software Development Engineer,Tier-1,,20.0,25.0,,,,,False,True,True,False
2025,PES,Kraftx.AI,Frontend Developer,Tier-1,,12.0,15.0,,,,8.5,False,True,True,True
2025,PES,Docnexus,AI Engineer,Tier-1,,45.0,45.0,,,,7.0,False,True,True,True
2025,PES,Full Stack Engineer,,Tier-1,35.0,,,,,,,False,False,False,False
2025,PES,Nextalphaai.Com,Data Engineer,Tier-1,,,14.0,,,,,False,True,False,False
2025,PES,Connectex,,Tier-1,30000.0,10.0,16.0,,,,,False,True,True,False
2025,PES,S&P Global,Software Engineer,Tier-1,,,,,,,,False,False,False,False
2025,PES,Lenovo,AI Experiences Engineer,Tier-1,,,12.0,,,,7.5,False,True,False,True
2025,PES,Accenture,Associate Software Engineer,Tier-3,,,4.5,1.0,,,,False,True,False,False
2025,PES,Ltimindtree,Graduate Engineer Trainee,Tier-3,,,4.05,41.0,,,,False,True,False,False
2025,PES,Cognizant,,Tier-3,,,5.0,11.0,,,,False,True,False,False
2025,PES,Safran Engineering Service,,Tier-3,,,5.0,,,,,False,True,False,False
2025,PES,Infosys,Systems Engineer,Tier-3,,,3.6,,,,,False,True,False,False
2025,PES,Consecure,Software Engineer - Full Stack Dev,Tier-3,12000.0,,5.0,4.0,,,,False,True,False,False
2025,PES,Mathco (The Mathcompany),Trainee Analyst,Tier-3,,4.5,5.5,1.0,,,,False,True,True,False
2025,PES,Simplyfi Softech,Innovation Trainee & Innovation Engineer,Tier-3,15000.0,,4.0,,,,,False,True,False,False
2025,PES,Tech Mahindra,Graduate Trainee,Tier-3,,,3.25,,,,,False,True,False,False
2025,PES,Harman,,Tier-3,30000.0,,5.5,,,,,False,True,False,False
2025,PES,Peoplebox,SDET,Tier-3,15000.0,4.5,5.5,,,,,False,True,True,False
2025,PES,Cgi,Associate Software Engineer,Tier-3,,,3.92,,,,,False,True,False,False
2025,PES,Ascendion,Associate Engineer,Tier-3,,,4.5,,,,7.0,False,True,False,True
2025,PES,Hcltech,GET,Tier-3,,,4.25,,,,,False,True,False,False
2025,PES,Microland,Engineering Trainee,Tier-3,,,4.0,,,,,False,True,False,False
2025,PES,Tsalla Aerospace,Junior Engineer,Tier-3,20000.0,,5.0,,,,,False,True,False,False
2025,PES,Greenway Health India,Associate Software Engineer,Tier-3,40000.0,5.5,6.5,,,,,False,True,True,False
2025,PES,Winman Software,Software Engineer - L1,Tier-3,15000.0,3.75,4.5,,,,7.0,False,True,True,True
2025,PES,Software Engineer - L2,,Tier-3,,5.0,5.0,,,,,False,True,True,False
2025,PES,Wipro,"Elite - Telecom, Automotive, Embedded & CPPE",Tier-3,,,3.5,,,,6.0,False,True,False,True
2025,PES,"Turbo Telecom, Automotive, Embedded & Cppe",,Tier-3,,5.5,5.5,,,,,False,True,True,False
2025,PES,Hcltech,Graduate Engineer Trainee,Tier-3,,,4.25,,,,7.0,False,True,False,True
2025,PES,Arys Garage,Software Engineer,Tier-3,,,4.0,,,,5.0,False,True,False,True
2025,PES,Healthasyst,Software Developer Trainee,Tier-3,,,5.0,,,,,False,True,False,False
2025,PES,Software Qa Trainee,,Tier-3,,4.5,4.5,,,,,False,True,True,False
2025,PES,Everestims Technologies,Associate Software Engineer,Tier-3,12000.0,,4.0,,,,7.0,False,True,False,True
2025,PES,Eximietas Design,Engineer,Tier-3,,,5.0,,,,,False,True,False,False
2025,PES,Ninestars Information Technologies,Engineer - R&D,Tier-3,,,5.0,,,,6.0,False,True,False,True
2025,PES,Atos,Junior Associate Tester,Tier-3,,,4.2,,,,7.5,False,True,False,True
2025,PES,Aveto Consulting,SAP ABAP / Infor,Tier-3,,,5.0,,,,7.0,False,True,False,True
2026,PES,Role,Internship,Tier-1,,,,,,,,False,False,False,False
2026,PES,Meesho,Data Scientist,Tier-1,24.0,60.0,4.0,4.0,3.0,,,False,True,True,False
2026,PES,Business Analyst,,Tier-1,14.0,23.5,18.0,,,,,False,True,True,False
2026,PES,Eternal(Zomato),SDE I,Tier-1,24.0,56.0,6.0,6.0,6.0,,,False,True,True,False
2026,PES,Flipkart,SDE,Tier-1,18.0,32.58,5.0,7.0,,,,False,True,True,False
2026,PES,Make My Trip,SWE,Tier-1,12.0,22.0,3.0,8.0,,,,False,True,True,False
2026,PES,Ion Group,SDE,Tier-1,15.0,17.3,17.3,,24.0,,,False,True,True,False
2026,PES,Data Scientist,-,Tier-1,,,,,,,,False,False,False,False
2026,PES,Tech Analyst,-,Tier-1,,,,,,,,False,False,False,False
2026,PES,Schnieder,"Mutliple roles, same CTC",Tier-1,9.0,12.0,1.0,12.0,,,,False,True,True,False
2026,PES,Vyapar Apps,SDE,Tier-1,14.0,24.0,8.0,13.0,,,,False,True,True,False
2026,PES,Data Scientist,,Tier-1,,,,,,,,False,False,False,False
2026,PES,Couchbase,"Dev->Server,Devx,SRE     
Support & QE",Tier-1,22.0,32.48,32.48,8.0,,17.0,,False,True,True,False
2026,PES,Netcore,AIML/Platform Engineer,Tier-1,14.4,29.5,9.0,9.0,,,,False,True,True,False
2026,PES,Business Analyst,,Tier-1,9.0,17.25,17.25,,,,,False,True,True,False
2026,PES,Komprise,Software Engineer,Tier-1,17.41,22.0,9.0,11.0,,,,False,True,True,False
2026,PES,Software Test Engineer,,Tier-1,15.54,20.0,20.0,,,,,False,True,True,False
2026,PES,Titan Email,Intern,Tier-1,18.0,22.0,12.0,,,,,False,True,True,False
2026,PES,Arctic Wolf,Developer,Tier-1,21.0,22.05,22.05,23.0,,,,False,True,True,False
2026,PES,Greenlight,SDE,Tier-1,20.0,25.0,11.0,11.0,,,,False,True,True,False
2026,PES,Cbxi,SDE,Tier-1,21.0,40.0,9.0,10.0,,2.0,,False,True,True,False
2026,PES,Cvent,SDE,Tier-1,,15.03,15.03,,,,,False,True,True,False
2026,PES,Stockx,,Tier-1,20.0,22.6,22.0,,,,,False,True,True,False
2026,PES,Dover,Associate SE,Tier-1,,14.0,18.0,21.0,,,,False,True,True,False
2026,PES,Idfc Bank,Application Engineer,Tier-1,14.0,18.0,21.0,28.0,18.0,,,False,True,True,False
2026,PES,Bain,Analyst Intern,Tier-1,9.9,15.684,19.0,20.0,,12.0,,False,True,True,False
2026,PES,Hsbc,Trainee S/W,Tier-1,,16.0,26.0,3.0,26.0,,,False,True,True,False
2026,PES,Lam Research,Electrical Engineer,Tier-1,,21.4,19.0,25.0,19.0,,,False,True,True,False
2026,PES,Sde & Qa,,Tier-1,,22.17,22.17,,,,,False,True,True,False
2026,PES,Mech,,Tier-1,,15.81,15.81,,,,,False,True,True,False
2026,PES,Tekion,,Tier-1,20.0,22.0,23.0,23.0,23.0,,,False,True,True,False
2026,PES,American Express,Software Engineer,Tier-1,14.28,20.0,23.0,26.0,22.0,,,False,True,True,False
2026,PES,Amd,COOP,Tier-1,12.38,19.09,25.0,2.0,,,,False,True,True,False
2026,PES,Apple,IS&T Dev,Tier-1,,,3.0,240925.0,,16.0,,False,True,False,False
2026,PES,Wireless Tech (Wte),,Tier-1,,,,,,3.0,,False,False,False,False
2026,PES,Bpr Ops Sde,,Tier-1,,,,151025.0,,3.0,,False,False,False,False
2026,PES,Bpr Ops Ml,,Tier-1,,,,151025.0,,3.0,,False,False,False,False
2026,PES,Applied Research - Apple Care,,Tier-1,,,,,,2.0,,False,False,False,False
2026,PES,Goto,Associate Software Engineer,Tier-1,14.0,18.0,10.0,10.0,,3.0,,False,True,True,False
2026,PES,Sixt,Site Reliability Engineer,Tier-1,,20.7,1.0,1.0,,,,False,True,True,False
2026,PES,Software Dev Eng,,Tier-1,13.0,21.3,21.3,,,,,False,True,True,False
2026,PES,Cynlr,2 skills met,Tier-1,8.0,,27.0,30.0,25.0,,,False,True,False,False
2026,PES,4 Skills Met,,Tier-1,16.0,,,,,,,False,False,False,False
2026,PES,4+ Skills Met,,Tier-1,25.0,,,,,,,False,False,False,False
2026,PES,Ge Health Care,Edison Engineering Development Program - CS,Tier-1,13.0,16.2,6.0,11.0,5.0,,,False,True,True,False
2026,PES,Edison Engineering Development Program - Non Cs,,Tier-1,,9.5,9.5,,,,,False,True,True,False
2026,PES,Commvault,Software Dev Eng,Tier-1,16.0,33.0,1.0,,28.0,,,False,True,True,False
2026,PES,Arista Networks,SDE,Tier-1,15.0,30.33,30.33,,,,,False,True,True,False
2026,PES,SAP,Technology Hiring,Tier-1,10.5,26.0,2.0,4.0,2.0,,,False,True,True,False
2026,PES,Technical/Development Consultant Hiring,,Tier-1,,,,,,,,False,False,False,False
