batch_year,college,source_file,company_name,job_role,placement_tier,internship_stipend,base_salary,total_ctc,num_offers_fte,num_offers_intern,num_offers_both,test_date,interview_date,ppt_date,additional_info,stocks_esops,joining_bonus,cgpa_cutoff,visit_date,oa_date,placement_type,num_offers_total,allows_ece,allows_mca,allows_mtech,has_internship,has_stocks,has_joining_bonus,salary_category,role_type,academic_year
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Samsung Semiconductors,Software Engineer (Embedded),Tier-1,50000.0,,,,,,,,,,,,7.0,Sept 2024,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Nxp Semiconductors,Software Engineer,Tier-1,42500.0,,,,,,,,,,,,7.5,Sept 2024,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Komprise,Software Engineer,Tier-1,50000.0,,,,,,,,,,,,8.0,Sept 2024,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Renesas,Analog Engineer,Tier-1,45000.0,,,,,,,,,,,,8.0,Sept 2024,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Aveva,Software Developer Graduate,Tier-1,,,,,,,,,,,,,8.6,Sept 2024,,,,,,,False,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Inube,Software Analyst,Tier-1,30000.0,,,,,,,,,,,,8.5,Sept 2024,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Mckinsey,Software Development Engineer,Tier-1,75000.0,,,,,,,,,,,,7.0,Sept 2024,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Bt Group,Software Engineering Professional,Tier-1,60000.0,,,,,,,,,,,,8.0,Sept 2024,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Elitmus,Software Developer,Tier-1,29000.0,,,,,,,,,,,,8.5,Sept 2024,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Aurva,Software Engineer,Tier-1,40000.0,,,,,,,,,,,,7.0,Oct 2024,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Thorogood,Data and AI Consultant,Tier-1,,,,,,,,,,,,,8.3,Oct 2024,,,,,,,False,False,False,,Other,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Applied Materials,IT Solutions Management,Tier-1,37500.0,,,,,,,,,,,,8.2,Oct 2024,,,,,,,True,False,False,,Other,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Dezerv,Software Engineer,Tier-1,75000.0,,,,,,,,,,,,8.5,Oct 2024,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Prime Numbers,Software Engineer - 1,Tier-1,30000.0,,,,,,,,,,,,7.0,Oct 2024,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Coinbase,Software Development Engineer - 1,Tier-1,140000.0,,,,,,,,,,,,7.0,Oct 2024,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Amazon,AWS Cloud Support Associate,Tier-1,50000.0,,,,,,,,,,,,6.5,Oct 2024,,,,,,,True,False,False,,Other,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Visa,Software Engineer,Tier-1,90000.0,,,,,,,,,,,,8.0,Oct 2024,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,American Express,Engineer Trainee - Software,Tier-1,100000.0,,,,,,,,,,,,7.0,Oct 2024,,,,,,,True,False,False,,SDE-ML/AI,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Licious,Software Engineer,Tier-1,40000.0,,,,,,,,,,,,,Oct 2024,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Cars24,Software Development Engineer,Tier-1,30000.0,,,,,,,,,,,,8.0,Oct 2024,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Consecure,Software Engineer - NextGen Intelligence,Tier-1,25000.0,,,,,,,,,,,,7.5,Oct 2024,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Netcore,Associate Software Engineer,Tier-1,15000.0,,,,,,,,,,,,6.0,Oct 2024,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Media.Net,Site Reliability Engineer,Tier-1,,,,,,,,,,,,,6.0,Oct 2024,,,,,,,False,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Gameberry Labs,Software Development Engineer,Tier-1,50000.0,,,,,,,,,,,,8.5,Oct 2024,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Amagi,Product Software Engineer,Tier-1,,,,,,,,,,,,,,Nov 2024,,,,,,,False,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Consuma,Software Engineer (Backend),Tier-1,35000.0,,,,,,,,,,,,6.5,Nov 2024,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Truva,Software Engineer,Tier-1,60000.0,,,,,,,,,,,,7.5,Nov 2024,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Cleartrip,Software Development Engineer - 1,Tier-1,100000.0,,,,,,,,,,,,7.5,Nov 2024,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Logik,Software Development Engineer,Tier-1,35000.0,,,,,,,,,,,,,Nov 2024,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Gigsky,Software Engineer,Tier-1,40000.0,,,,,,,,,,,,8.0,Nov 2024,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Makemytrip,Software Engineer,Tier-1,50000.0,,,,,,,,,,,,7.0,Nov 2024,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Mckesson,Software Development Engineer (Data),Tier-1,60000.0,,,,,,,,,,,,7.5,Nov 2024,,,,,,,True,False,False,,SDE-Data,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Cimpress,Software Engineer,Tier-1,45000.0,,,,,,,,,,,,7.0,Nov 2024,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Palo Alto Networks,Software Engineer,Tier-1,100000.0,,,,,,,,,,,,7.5,Nov 2024,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Akamai Technologies,Software Engineer,Tier-1,35000.0,,,,,,,,,,,,7.0,Dec 2024,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Dealshare,Software Development Engineer,Tier-1,50000.0,,,,,,,,,,,,8.0,Dec 2024,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Körber,Software Engineer,Tier-1,50000.0,,,,,,,,,,,,7.9,Dec 2024,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Tesco,Graduate Engineer,Tier-1,,,,,,,,,,,,,8.0,Dec 2024,,,,,,,False,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Multiplier,Associate Software Engineer,Tier-1,80000.0,,,,,,,,,,,,8.0,Dec 2024,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Sandvine,Software Engineer,Tier-1,,,,,,,,,,,,,8.5,Dec 2024,,,,,,,False,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Commonwealth Bank Of Australia,Graduate Software Engineer,Tier-1,,,,,,,,,,,,,8.0,Dec 2024,,,,,,,False,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Rapido,Associate Product Engineer,Tier-1,,,,,,,,,,,,,8.0,Dec 2024,,,,,,,False,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Bitgo,Software Engineer,Tier-1,42000.0,,,,,,,,,,,,,Dec 2024,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Qest,Software Engineer,Tier-1,30000.0,,,,,,,,,,,,,Jan 2025,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Abb,Associate Software Engineer (Analytics),Tier-1,,,,,,,,,,,,,7.5,Jan 2025,,,,,,,False,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Onecap,Software Development Engineer,Tier-1,25000.0,,,,,,,,,,,,,Jan 2025,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Wokelo,Data Scientist,Tier-1,25000.0,,,,,,,,,,,,7.5,Jan 2025,,,,,,,True,False,False,,Data Scientist,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Serko,Software Engineer,Tier-1,50000.0,,,,,,,,,,,,6.0,Jan 2025,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Candescent,Software Engineer,Tier-1,30000.0,,,,,,,,,,,,7.0,Jan 2025,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Wns Analytics,Analyst,Tier-1,,,,,,,,,,,,,,Jan 2025,,,,,,,False,False,False,,Business Analyst,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Tredence,Data Analyst,Tier-1,,,,,,,,,,,,,7.0,Jan 2025,,,,,,,False,False,False,,Data Analyst,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Rakuten,Software Engineer,Tier-1,30000.0,,,,,,,,,,,,7.5,Jan 2025,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Jar App,Software Development Engineer - 1,Tier-1,35000.0,,,,,,,,,,,,7.5,Jan 2025,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Phillips,Software Engineer,Tier-1,45000.0,,,,,,,,,,,,7.0,Jan 2025,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Physics Wallah,Software Development Trainee,Tier-1,35000.0,,,,,,,,,,,,7.0,Feb 2025,,,,,,,True,False,False,,SDE-ML/AI,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Zeta,Software Development Engineer,Tier-1,,,,,,,,,,,,,8.0,Feb 2025,,,,,,,False,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Lowe'S,Associate Software Engineer,Tier-1,,,,,,,,,,,,,6.0,Feb 2025,,,,,,,False,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Flipkart,Software Development Engineer - 1,Tier-1,100000.0,,,,,,,,,,,,,Mar 2025,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Eightfold.Ai,Product Solutions Expert - 1,Tier-1,,,,,,,,,,,,,8.0,Mar 2025,,,,,,,False,False,False,,Other,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Gajabuja,Associate Software Engineer,Tier-1,,,,,,,,,,,,,,Mar 2025,,,,,,,False,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Nike,Software Engineer - 1,Tier-1,,,,,,,,,,,,,7.0,Mar 2025,,,,,,,False,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Netapp,Software Engineer (Cloud),Tier-1,,,,,,,,,,,,,,Apr 2025,,,,,,,False,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Lemnisk,Software Engineer - 1,Tier-1,,,,,,,,,,,,,8.0,Apr 2025,,,,,,,False,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Talkdesk,nan,Tier-1,100000.0,,,,,,,,,,,,6.0,Apr 2025,,,,,,,True,False,False,,Other,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Expedia Group,Software Development Engineer - 1,Tier-1,,,,,,,,,,,,,7.5,Apr 2025,,,,,,,False,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Bigendian Semiconductors,ASIC Developer,Tier-1,,,,,,,,,,,,,7.5,May 2025,,,,,,,False,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Morgan Stanley,Technology Analyst,Tier-1,,,,,,,,,,,,,7.5,May 2025,,,,,,,False,False,False,,Business Analyst,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Flexera,Software Engineer,Tier-1,,,,,,,,,,,,,,May 2025,,,,,,,False,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Rapidclaims,Data Scientist,Tier-1,,,,,,,,,,,,,,Jun 2025,,,,,,,False,False,False,,Data Scientist,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Saigroup,Software Development Engineer,Tier-1,,,,,,,,,,,,,,Jun 2025,,,,,,,False,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Kraftx.Ai,Frontend Developer,Tier-1,,,,,,,,,,,,,8.5,Jul 2025,,,,,,,False,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Docnexus,AI Engineer,Tier-1,,,,,,,,,,,,,7.0,Jul 2025,,,,,,,False,False,False,,SDE-ML/AI,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Nextalphaai.Com,Data Engineer,Tier-1,,,,,,,,,,,,,,Jul 2025,,,,,,,False,False,False,,SDE-Data,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Connectex,nan,Tier-1,30000.0,,,,,,,,,,,,,Jul 2025,,,,,,,True,False,False,,Other,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,S&P Global,Software Engineer,Tier-1,,,,,,,,,,,,,,Jul 2025,,,,,,,False,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 1.csv,Lenovo,AI Experiences Engineer,Tier-1,,,,,,,,,,,,,7.5,Jul 2025,,,,,,,False,False,False,,SDE-ML/AI,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 3.csv,Accenture,Associate Software Engineer,Tier-3,,,,,,,,,,,,,,,,,,,,,False,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 3.csv,Ltimindtree,Graduate Engineer Trainee,Tier-3,,,,,,,,,,,,,,,,,,,,,False,False,False,,SDE-ML/AI,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 3.csv,Cognizant,nan,Tier-3,,,,,,,,,,,,,,,,,,,,,False,False,False,,Other,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 3.csv,Safran Engineering Service,nan,Tier-3,,,,,,,,,,,,,,,,,,,,,False,False,False,,Other,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 3.csv,Infosys,Systems Engineer,Tier-3,,,,,,,,,,,,,,,,,,,,,False,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 3.csv,Consecure,Software Engineer - Full Stack Dev,Tier-3,12000.0,,,,,,,,,,,,,,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 3.csv,Mathco (The Mathcompany),Trainee Analyst,Tier-3,,,,,,,,,,,,,,,,,,,,,False,False,False,,Business Analyst,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 3.csv,Simplyfi Softech,Innovation Trainee & Innovation Engineer,Tier-3,15000.0,,,,,,,,,,,,,,,,,,,,True,False,False,,SDE-ML/AI,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 3.csv,Tech Mahindra,Graduate Trainee,Tier-3,,,,,,,,,,,,,,,,,,,,,False,False,False,,Intern/Trainee,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 3.csv,Harman,nan,Tier-3,30000.0,,,,,,,,,,,,,,,,,,,,True,False,False,,Other,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 3.csv,Peoplebox,SDET,Tier-3,15000.0,,,,,,,,,,,,,,,,,,,,True,False,False,,SDE-Test,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 3.csv,Cgi,Associate Software Engineer,Tier-3,,,,,,,,,,,,,,,,,,,,,False,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 3.csv,Ascendion,Associate Engineer,Tier-3,,,,,,,,,,,,,7.0,,,,,,,,False,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 3.csv,Hcltech,GET,Tier-3,,,,,,,,,,,,,,,,,,,,,False,False,False,,Other,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 3.csv,Microland,Engineering Trainee,Tier-3,,,,,,,,,,,,,,,,,,,,,False,False,False,,SDE-ML/AI,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 3.csv,Tsalla Aerospace,Junior Engineer,Tier-3,20000.0,,,,,,,,,,,,,,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 3.csv,Greenway Health India,Associate Software Engineer,Tier-3,40000.0,,,,,,,,,,,,,,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 3.csv,Winman Software,Software Engineer - L1,Tier-3,15000.0,,,,,,,,,,,,7.0,,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 3.csv,Wipro,"Elite - Telecom, Automotive, Embedded & CPPE",Tier-3,,,,,,,,,,,,,6.0,,,,,,,,False,False,False,,Hardware/Embedded,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 3.csv,Hcltech,Graduate Engineer Trainee,Tier-3,,,,,,,,,,,,,7.0,,,,,,,,False,False,False,,SDE-ML/AI,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 3.csv,Arys Garage,Software Engineer,Tier-3,,,,,,,,,,,,,5.0,,,,,,,,False,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 3.csv,Healthasyst,Software Developer Trainee,Tier-3,,,,,,,,,,,,,,,,,,,,,False,False,False,,SDE-ML/AI,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 3.csv,Everestims Technologies,Associate Software Engineer,Tier-3,12000.0,,,,,,,,,,,,7.0,,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 3.csv,Eximietas Design,Engineer,Tier-3,,,,,,,,,,,,,,,,,,,,,False,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 3.csv,Ninestars Information Technologies,Engineer - R&D,Tier-3,,,,,,,,,,,,,6.0,,,,,,,,False,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 3.csv,Atos,Junior Associate Tester,Tier-3,,,,,,,,,,,,,7.5,,,,,,,,False,False,False,,Other,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Tier 3.csv,Aveto Consulting,SAP ABAP / Infor,Tier-3,,,,,,,,,,,,,7.0,,,,,,,,False,False,False,,Other,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Spring Internship.csv,Apple,Software Development Intern (IS&T),Internship-Spring,90000.0,,,,20.0,,,,,,,,8.0,,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Spring Internship.csv,Siemens,Technical Intern,Internship-Spring,25000.0,,,,5.0,,,,,,,,7.0,,,,,,,,True,False,False,,Intern/Trainee,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Spring Internship.csv,Nvidia,Hardware Engineering Intern,Internship-Spring,80000.0,,,,0.0,,,,,,,,7.8,,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Spring Internship.csv,Goldman Sachs,Analyst - GMLM,Internship-Spring,70000.0,,,,2.0,,,,,,,,6.5,,,,,,,,True,False,False,,Business Analyst,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Spring Internship.csv,Stockx,Product Intern,Internship-Spring,50000.0,,,,,,,,,,,,,,,,,,,,True,False,False,,Intern/Trainee,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Spring Internship.csv,Zscaler,Software Development Intern,Internship-Spring,75000.0,,,,2.0,,,,,,,,7.0,,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Spring Internship.csv,Boomi,Software Engineer Intern,Internship-Spring,45000.0,,,,3.0,,,,,,,,7.5,,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Spring Internship.csv,Guidewire,Software Developer Intern,Internship-Spring,75000.0,,,,7.0,,,,,,,,8.0,,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Spring Internship.csv,Confluent,Data Engineering Intern,Internship-Spring,100000.0,,,,2.0,,,,,,,,7.0,,,,,,,,True,False,False,,SDE-Data,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Spring Internship.csv,Oracle,Project Intern,Internship-Spring,50000.0,,,,3.0,,,,,,,,7.0,,,,,,,,True,False,False,,Intern/Trainee,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Spring Internship.csv,Medibuddy,Engineering Intern,Internship-Spring,25000.0,,,,0.0,,,,,,,,8.5,,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Spring Internship.csv,Align,Engineer Intern,Internship-Spring,50000.0,,,,,,,,,,,,,,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Spring Internship.csv,Datacore,Software Intern,Internship-Spring,35000.0,,,,,,,,,,,,7.0,,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Spring Internship.csv,Zebra Technologies,Intern,Internship-Spring,33600.0,,,,30.0,,,,,,,,7.5,,,,,,,,True,False,False,,Intern/Trainee,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Spring Internship.csv,Wayfair,Software Engineering Intern,Internship-Spring,75000.0,,,,1.0,,,,,,,,7.0,,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Spring Internship.csv,Swiggy,"Intern (iOS, DS, Engineering)",Internship-Spring,40000.0,,,,,,,,,,,,7.5,,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Spring Internship.csv,Juniper Networks,Software Engineer Intern,Internship-Spring,40000.0,,,,16.0,,,,,,,,7.5,,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Spring Internship.csv,Textron,nan,Internship-Spring,25000.0,,,,2.0,,,,,,,,,,,,,,,,True,False,False,,Other,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Spring Internship.csv,Kimberly Clark,Graduate Engineering Intern,Internship-Spring,25000.0,,,,,,,,,,,,8.0,,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Spring Internship.csv,Hevo Data,Software Development Engineer Intern,Internship-Spring,50000.0,,,,,,,,,,,,8.0,,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Spring Internship.csv,Amd,Software Engineer Intern,Internship-Spring,34000.0,,,,2.0,,,,,,,,,,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Spring Internship.csv,Garrett Motion,Cybersecurity Engineer Intern,Internship-Spring,30000.0,,,,4.0,,,,,,,,8.0,,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Spring Internship.csv,Harman,Intern,Internship-Spring,40000.0,,,,1.0,,,,,,,,8.0,,,,,,,,True,False,False,,Intern/Trainee,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Spring Internship.csv,Infloblox,Graduate Apprentice,Internship-Spring,35000.0,,,,15.0,,,,,,,,7.0,,,,,,,,True,False,False,,Other,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Spring Internship.csv,Shadowfax,Software Development Engineer Intern,Internship-Spring,20000.0,,,,5.0,,,,,,,,8.0,,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Spring Internship.csv,Altair,Intern,Internship-Spring,30000.0,,,,6.0,,,,,,,,,,,,,,,,True,False,False,,Intern/Trainee,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Spring Internship.csv,Nokia,Intern,Internship-Spring,25000.0,,,,1.0,,,,,,,,8.0,,,,,,,,True,False,False,,Intern/Trainee,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Spring Internship.csv,F5,Software Engineer Intern,Internship-Spring,75000.0,,,,6.0,,,,,,,,8.0,,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Spring Internship.csv,Zynga,Software Engineer Intern,Internship-Spring,80000.0,,,,1.0,,,,,,,,7.5,,,,,,,,True,False,False,,SDE-Core,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Spring Internship.csv,Evam Labs,Intern,Internship-Spring,30000.0,,,,3.0,,,,,,,,7.0,,,,,,,,True,False,False,,Intern/Trainee,2021-2025
2025,PES,PESU CSE Placements 2025 Batch - Spring Internship.csv,Alcon,Intern,Internship-Spring,25000.0,,,,2.0,,,,,,,,8.0,,,,,,,,True,False,False,,Intern/Trainee,2021-2025
